,geometry,Grid_ID,mbu_endemism,mbu_wege,mbu_shannon_index,mbu_simpson_index,mbu_species_richness,mbu_habitats_survey
403,"POLYGON ((-86.87200586479133 3.276467012918464, -86.89700586479132 3.233165742729242, -86.94700586479134 3.233165742729242, -86.97200586479133 3.276467012918464, -86.94700586479134 3.319768283107686, -86.89700586479132 3.319768283107686, -86.87200586479133 3.276467012918464))",1725,0.13168001209982644,0.7876442966586381,0.0,0.0,0.0004091653027823241,0.5
404,"POLYGON ((-87.77200586479137 3.276467012918464, -87.79700586479136 3.233165742729242, -87.84700586479137 3.233165742729242, -87.87200586479136 3.276467012918464, -87.84700586479137 3.319768283107686, -87.79700586479136 3.319768283107686, -87.77200586479137 3.276467012918464))",1083,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0008183306055646482,0.6
405,"POLYGON ((-89.20182176189348 3.31142690464289, -89.19700586479142 3.319768283107686, -89.14700586479141 3.319768283107686, -89.12200586479142 3.276467012918464, -89.12639877545045 3.268858268463908, -89.20182176189348 3.31142690464289))",120,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.6
406,"POLYGON ((-86.0470058647913 3.319768283107686, -86.07200586479129 3.276467012918463, -86.1220058647913 3.276467012918464, -86.1470058647913 3.319768283107686, -86.1220058647913 3.363069553296908, -86.07200586479129 3.363069553296908, -86.0470058647913 3.319768283107686))",2314,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.5
407,"POLYGON ((-86.49700586479132 3.319768283107686, -86.52200586479131 3.276467012918463, -86.57200586479132 3.276467012918464, -86.59700586479131 3.319768283107686, -86.57200586479132 3.363069553296908, -86.52200586479131 3.363069553296908, -86.49700586479132 3.319768283107686))",1993,0.13404272244260546,0.7911500068451682,0.0,0.0,0.0004091653027823241,0.5
408,"POLYGON ((-86.79700586479133 3.319768283107686, -86.82200586479132 3.276467012918463, -86.87200586479133 3.276467012918464, -86.89700586479132 3.319768283107686, -86.87200586479133 3.363069553296908, -86.82200586479132 3.363069553296908, -86.79700586479133 3.319768283107686))",1779,0.13242100684545638,0.7877136939529422,0.0,0.0,0.0004091653027823241,0.5
409,"POLYGON ((-86.94700586479134 3.319768283107686, -86.97200586479133 3.276467012918463, -87.02200586479134 3.276467012918464, -87.04700586479133 3.319768283107686, -87.02200586479134 3.363069553296908, -86.97200586479133 3.363069553296908, -86.94700586479134 3.319768283107686))",1672,0.13168001209982644,0.7876442966586381,0.0,0.0,0.0004091653027823241,0.5
410,"POLYGON ((-88.14700586479138 3.319768283107686, -88.17200586479137 3.276467012918463, -88.22200586479138 3.276467012918464, -88.24700586479138 3.319768283107686, -88.22200586479138 3.363069553296908, -88.17200586479137 3.363069553296908, -88.14700586479138 3.319768283107686))",816,0.13444868082535674,0.8025241177316256,0.0,0.0,0.0004091653027823241,0.6
411,"POLYGON ((-87.24700586479135 3.319768283107686, -87.27200586479134 3.276467012918463, -87.32200586479135 3.276467012918464, -87.34700586479134 3.319768283107686, -87.32200586479135 3.363069553296908, -87.27200586479134 3.363069553296908, -87.24700586479135 3.319768283107686))",1458,0.13018259122870546,0.787522882616321,0.0,0.0,0.0004091653027823241,0.5
412,"POLYGON ((-88.29700586479139 3.319768283107686, -88.32200586479138 3.276467012918463, -88.37200586479139 3.276467012918464, -88.39700586479138 3.319768283107686, -88.37200586479139 3.363069553296908, -88.32200586479138 3.363069553296908, -88.29700586479139 3.319768283107686))",709,0.13444868082535674,0.8025241177316256,0.0,0.0,0.0004091653027823241,0.5
413,"POLYGON ((-87.09700586479134 3.319768283107686, -87.12200586479133 3.276467012918463, -87.17200586479134 3.276467012918464, -87.19700586479134 3.319768283107686, -87.17200586479134 3.363069553296908, -87.12200586479133 3.363069553296908, -87.09700586479134 3.319768283107686))",1565,0.13168001209982644,0.7876442966586381,0.0,0.0,0.0004091653027823241,0.5
414,"POLYGON ((-86.19700586479131 3.319768283107686, -86.2220058647913 3.276467012918463, -86.27200586479131 3.276467012918464, -86.2970058647913 3.319768283107686, -86.27200586479131 3.363069553296908, -86.2220058647913 3.363069553296908, -86.19700586479131 3.319768283107686))",2207,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.5
415,"POLYGON ((-88.5970058647914 3.319768283107686, -88.62200586479139 3.276467012918463, -88.6720058647914 3.276467012918464, -88.69700586479139 3.319768283107686, -88.6720058647914 3.363069553296908, -88.62200586479139 3.363069553296908, -88.5970058647914 3.319768283107686))",495,0.12678936781465278,0.7967269830132723,0.0,0.0,0.0004091653027823241,0.5
416,"POLYGON ((-88.89700586479141 3.319768283107686, -88.9220058647914 3.276467012918463, -88.97200586479141 3.276467012918464, -88.9970058647914 3.319768283107686, -88.97200586479141 3.363069553296908, -88.9220058647914 3.363069553296908, -88.89700586479141 3.319768283107686))",281,0.124693104983625,0.7964382645233498,0.0,0.0,0.0004091653027823241,0.5
417,"POLYGON ((-86.64700586479132 3.319768283107686, -86.67200586479132 3.276467012918463, -86.72200586479133 3.276467012918464, -86.74700586479132 3.319768283107686, -86.72200586479133 3.363069553296908, -86.67200586479132 3.363069553296908, -86.64700586479132 3.319768283107686))",1886,0.13367706157739212,0.7911209586467609,0.0,0.0,0.0004091653027823241,0.5
418,"POLYGON ((-87.99700586479138 3.319768283107686, -88.02200586479137 3.276467012918463, -88.07200586479138 3.276467012918464, -88.09700586479137 3.319768283107686, -88.07200586479138 3.363069553296908, -88.02200586479137 3.363069553296908, -87.99700586479138 3.319768283107686))",923,0.1285601268650542,0.8004846171524591,0.0,0.0,0.0004091653027823241,0.6
419,"POLYGON ((-86.34700586479131 3.319768283107686, -86.3720058647913 3.276467012918463, -86.42200586479132 3.276467012918464, -86.44700586479131 3.319768283107686, -86.42200586479132 3.363069553296908, -86.3720058647913 3.363069553296908, -86.34700586479131 3.319768283107686))",2100,0.13432571313383665,0.7911469940778408,0.0,0.0,0.0004091653027823241,0.5
420,"POLYGON ((-87.39700586479135 3.319768283107686, -87.42200586479134 3.276467012918463, -87.47200586479136 3.276467012918464, -87.49700586479135 3.319768283107686, -87.47200586479136 3.363069553296908, -87.42200586479134 3.363069553296908, -87.39700586479135 3.319768283107686))",1351,0.13093371327817402,0.8531229570924522,0.0,0.0,0.0004091653027823241,0.5
421,"POLYGON ((-88.44700586479139 3.319768283107686, -88.47200586479138 3.276467012918463, -88.5220058647914 3.276467012918464, -88.54700586479139 3.319768283107686, -88.5220058647914 3.363069553296908, -88.47200586479138 3.363069553296908, -88.44700586479139 3.319768283107686))",602,0.12777844338382938,0.7967972838181294,-0.0,0.0,0.0004091653027823241,0.5
422,"POLYGON ((-87.54700586479136 3.319768283107686, -87.57200586479135 3.276467012918463, -87.62200586479136 3.276467012918464, -87.64700586479135 3.319768283107686, -87.62200586479136 3.363069553296908, -87.57200586479135 3.363069553296908, -87.54700586479136 3.319768283107686))",1244,0.12997204644315333,0.79695517165977,0.0,0.0,0.0004091653027823241,0.6
423,"POLYGON ((-88.7470058647914 3.319768283107686, -88.7720058647914 3.276467012918463, -88.82200586479141 3.276467012918464, -88.8470058647914 3.319768283107686, -88.82200586479141 3.363069553296908, -88.7720058647914 3.363069553296908, -88.7470058647914 3.319768283107686))",388,0.12561111080754775,0.7965194502875702,0.0,0.0,0.0004091653027823241,0.5
424,"POLYGON ((-89.04700586479142 3.319768283107686, -89.07200586479141 3.276467012918463, -89.12200586479142 3.276467012918464, -89.14700586479141 3.319768283107686, -89.12200586479142 3.363069553296908, -89.07200586479141 3.363069553296908, -89.04700586479142 3.319768283107686))",174,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.5
425,"POLYGON ((-87.69700586479136 3.319768283107686, -87.72200586479136 3.276467012918463, -87.77200586479137 3.276467012918464, -87.79700586479136 3.319768283107686, -87.77200586479137 3.363069553296908, -87.72200586479136 3.363069553296908, -87.69700586479136 3.319768283107686))",1137,0.1281706118061413,0.7968486841432656,-0.0,0.0,0.0004091653027823241,0.6
426,"POLYGON ((-87.84700586479137 3.319768283107686, -87.87200586479136 3.276467012918463, -87.92200586479137 3.276467012918464, -87.94700586479136 3.319768283107686, -87.92200586479137 3.363069553296908, -87.87200586479136 3.363069553296908, -87.84700586479137 3.319768283107686))",1030,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0004091653027823241,0.6
427,"POLYGON ((-89.27724474833651 3.353995540821872, -89.27200586479142 3.363069553296908, -89.22200586479141 3.363069553296908, -89.19700586479142 3.319768283107686, -89.20182176189348 3.31142690464289, -89.27724474833651 3.353995540821872))",67,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.6
428,"POLYGON ((-86.03353678531052 3.319768283107686, -86.0470058647913 3.319768283107686, -86.07200586479129 3.363069553296908, -86.0470058647913 3.40637082348613, -86.03349600032966 3.40637082348613, -86.03351445289857 3.367188768952399, -86.03352149494167 3.352235744367771, -86.03353678531052 3.319768283107686))",2368,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.4
429,"POLYGON ((-86.27200586479131 3.363069553296908, -86.2970058647913 3.319768283107686, -86.34700586479131 3.319768283107686, -86.3720058647913 3.363069553296908, -86.34700586479131 3.40637082348613, -86.2970058647913 3.40637082348613, -86.27200586479131 3.363069553296908))",2154,0.13432571313383665,0.7911469940778408,0.0,0.0,0.0004091653027823241,0.5
430,"POLYGON ((-87.47200586479136 3.363069553296908, -87.49700586479135 3.319768283107686, -87.54700586479136 3.319768283107686, -87.57200586479135 3.363069553296908, -87.54700586479136 3.40637082348613, -87.49700586479135 3.40637082348613, -87.47200586479136 3.363069553296908))",1298,0.130485978973373,0.8281972839737684,0.0,0.0,0.0004091653027823241,0.6
431,"POLYGON ((-87.92200586479137 3.363069553296908, -87.94700586479136 3.319768283107686, -87.99700586479138 3.319768283107686, -88.02200586479137 3.363069553296908, -87.99700586479138 3.40637082348613, -87.94700586479136 3.40637082348613, -87.92200586479137 3.363069553296908))",977,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0004091653027823241,0.6
432,"POLYGON ((-88.37200586479139 3.363069553296908, -88.39700586479138 3.319768283107686, -88.44700586479139 3.319768283107686, -88.47200586479138 3.363069553296908, -88.44700586479139 3.40637082348613, -88.39700586479138 3.40637082348613, -88.37200586479139 3.363069553296908))",656,0.12777844338382938,0.7967972838181294,0.0,0.0,0.0004091653027823241,0.5
433,"POLYGON ((-86.42200586479132 3.363069553296908, -86.44700586479131 3.319768283107686, -86.49700586479132 3.319768283107686, -86.52200586479131 3.363069553296908, -86.49700586479132 3.40637082348613, -86.44700586479131 3.40637082348613, -86.42200586479132 3.363069553296908))",2047,0.13474512520142246,0.79122156324708,0.0,0.0,0.0004091653027823241,0.5
434,"POLYGON ((-88.07200586479138 3.363069553296908, -88.09700586479137 3.319768283107686, -88.14700586479138 3.319768283107686, -88.17200586479137 3.363069553296908, -88.14700586479138 3.40637082348613, -88.09700586479137 3.40637082348613, -88.07200586479138 3.363069553296908))",870,0.1285601268650542,0.8004846171524591,0.0,0.0,0.0004091653027823241,0.5
435,"POLYGON ((-89.12200586479142 3.363069553296908, -89.14700586479141 3.319768283107686, -89.19700586479142 3.319768283107686, -89.22200586479141 3.363069553296908, -89.19700586479142 3.40637082348613, -89.14700586479141 3.40637082348613, -89.12200586479142 3.363069553296908))",121,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.5
436,"POLYGON ((-88.82200586479141 3.363069553296908, -88.8470058647914 3.319768283107686, -88.89700586479141 3.319768283107686, -88.9220058647914 3.363069553296908, -88.89700586479141 3.40637082348613, -88.8470058647914 3.40637082348613, -88.82200586479141 3.363069553296908))",335,0.12561111080754775,0.7965194502875702,0.0,0.0,0.0004091653027823241,0.5
437,"POLYGON ((-88.5220058647914 3.363069553296908, -88.54700586479139 3.319768283107686, -88.5970058647914 3.319768283107686, -88.62200586479139 3.363069553296908, -88.5970058647914 3.40637082348613, -88.54700586479139 3.40637082348613, -88.5220058647914 3.363069553296908))",549,0.12777844338382938,0.7967972838181294,0.0,0.0,0.0004091653027823241,0.6
438,"POLYGON ((-87.62200586479136 3.363069553296908, -87.64700586479135 3.319768283107686, -87.69700586479136 3.319768283107686, -87.72200586479136 3.363069553296908, -87.69700586479136 3.40637082348613, -87.64700586479135 3.40637082348613, -87.62200586479136 3.363069553296908))",1191,0.12963590360790467,0.7969149217096672,0.0,0.0,0.0004091653027823241,0.5
439,"POLYGON ((-87.77200586479137 3.363069553296908, -87.79700586479136 3.319768283107686, -87.84700586479137 3.319768283107686, -87.87200586479136 3.363069553296908, -87.84700586479137 3.40637082348613, -87.79700586479136 3.40637082348613, -87.77200586479137 3.363069553296908))",1084,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0004091653027823241,0.6
440,"POLYGON ((-87.02200586479134 3.363069553296908, -87.04700586479133 3.319768283107686, -87.09700586479134 3.319768283107686, -87.12200586479133 3.363069553296908, -87.09700586479134 3.40637082348613, -87.04700586479133 3.40637082348613, -87.02200586479134 3.363069553296908))",1619,0.13242100684545638,0.7877136939529422,0.0,0.0,0.0004091653027823241,0.6
441,"POLYGON ((-88.97200586479141 3.363069553296908, -88.9970058647914 3.319768283107686, -89.04700586479142 3.319768283107686, -89.07200586479141 3.363069553296908, -89.04700586479142 3.40637082348613, -88.9970058647914 3.40637082348613, -88.97200586479141 3.363069553296908))",228,0.124693104983625,0.7964382645233498,0.0,0.0,0.0004091653027823241,0.5
442,"POLYGON ((-86.57200586479132 3.363069553296908, -86.59700586479131 3.319768283107686, -86.64700586479132 3.319768283107686, -86.67200586479132 3.363069553296908, -86.64700586479132 3.40637082348613, -86.59700586479131 3.40637082348613, -86.57200586479132 3.363069553296908))",1940,0.13437946433620912,0.7911925150486727,0.0,0.0,0.0004091653027823241,0.5
443,"POLYGON ((-86.72200586479133 3.363069553296908, -86.74700586479132 3.319768283107686, -86.79700586479133 3.319768283107686, -86.82200586479132 3.363069553296908, -86.79700586479133 3.40637082348613, -86.74700586479132 3.40637082348613, -86.72200586479133 3.363069553296908))",1833,0.13301331776575273,0.8217966372322978,0.0,0.0,0.0004091653027823241,0.5
444,"POLYGON ((-88.6720058647914 3.363069553296908, -88.69700586479139 3.319768283107686, -88.7470058647914 3.319768283107686, -88.7720058647914 3.363069553296908, -88.7470058647914 3.40637082348613, -88.69700586479139 3.40637082348613, -88.6720058647914 3.363069553296908))",442,0.1263547242452471,0.7966809721590344,0.0,0.0,0.0004091653027823241,0.5
445,"POLYGON ((-87.17200586479134 3.363069553296908, -87.19700586479134 3.319768283107686, -87.24700586479135 3.319768283107686, -87.27200586479134 3.363069553296908, -87.24700586479135 3.40637082348613, -87.19700586479134 3.40637082348613, -87.17200586479134 3.363069553296908))",1512,0.13168001209982644,0.7876442966586381,0.0,0.0,0.0004091653027823241,0.6
446,"POLYGON ((-86.1220058647913 3.363069553296908, -86.1470058647913 3.319768283107686, -86.19700586479131 3.319768283107686, -86.2220058647913 3.363069553296908, -86.19700586479131 3.40637082348613, -86.1470058647913 3.40637082348613, -86.1220058647913 3.363069553296908))",2261,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.5
447,"POLYGON ((-87.32200586479135 3.363069553296908, -87.34700586479134 3.319768283107686, -87.39700586479135 3.319768283107686, -87.42200586479134 3.363069553296908, -87.39700586479135 3.40637082348613, -87.34700586479134 3.40637082348613, -87.32200586479135 3.363069553296908))",1405,0.13018259122870546,0.787522882616321,0.7348716327238104,0.5591397849462365,0.0008183306055646482,0.5
448,"POLYGON ((-86.87200586479133 3.363069553296908, -86.89700586479132 3.319768283107686, -86.94700586479134 3.319768283107686, -86.97200586479133 3.363069553296908, -86.94700586479134 3.40637082348613, -86.89700586479132 3.40637082348613, -86.87200586479133 3.363069553296908))",1726,0.13301331776575273,0.8217966372322978,0.0,0.0,0.0004091653027823241,0.6
449,"POLYGON ((-88.22200586479138 3.363069553296908, -88.24700586479138 3.319768283107686, -88.29700586479139 3.319768283107686, -88.32200586479138 3.363069553296908, -88.29700586479139 3.40637082348613, -88.24700586479138 3.40637082348613, -88.22200586479138 3.363069553296908))",763,0.13444868082535674,0.8025241177316256,0.0,0.0,0.0004091653027823241,0.5
450,"POLYGON ((-89.31507494640883 3.40637082348613, -89.29700586479142 3.40637082348613, -89.27200586479142 3.363069553296908, -89.27724474833651 3.353995540821872, -89.31500691639735 3.375308459725257, -89.31507494640883 3.40637082348613))",14,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.6
451,"POLYGON ((-88.5970058647914 3.406370823486129, -88.62200586479139 3.363069553296907, -88.6720058647914 3.363069553296907, -88.69700586479139 3.406370823486129, -88.6720058647914 3.449672093675352, -88.62200586479139 3.449672093675352, -88.5970058647914 3.406370823486129))",496,0.1273437998144237,0.7967512729638915,0.0,0.0,0.0004091653027823241,0.6
452,"POLYGON ((-87.54700586479136 3.406370823486129, -87.57200586479135 3.363069553296907, -87.62200586479136 3.363069553296907, -87.64700586479135 3.406370823486129, -87.62200586479136 3.449672093675352, -87.57200586479135 3.449672093675352, -87.54700586479136 3.406370823486129))",1245,0.13014983613812434,0.8281570340236654,-0.0,0.0,0.0004091653027823241,0.6
453,"POLYGON ((-88.14700586479138 3.406370823486129, -88.17200586479137 3.363069553296907, -88.22200586479138 3.363069553296907, -88.24700586479138 3.406370823486129, -88.22200586479138 3.449672093675352, -88.17200586479137 3.449672093675352, -88.14700586479138 3.406370823486129))",817,0.12777844338382938,0.7967972838181294,0.0,0.0,0.0004091653027823241,0.5
454,"POLYGON ((-86.19700586479131 3.406370823486129, -86.2220058647913 3.363069553296907, -86.27200586479131 3.363069553296907, -86.2970058647913 3.406370823486129, -86.27200586479131 3.449672093675352, -86.2220058647913 3.449672093675352, -86.19700586479131 3.406370823486129))",2208,0.13432571313383665,0.7911469940778408,0.0,0.0,0.0004091653027823241,0.5
455,"POLYGON ((-86.49700586479132 3.406370823486129, -86.52200586479131 3.363069553296907, -86.57200586479132 3.363069553296907, -86.59700586479131 3.406370823486129, -86.57200586479132 3.449672093675352, -86.52200586479131 3.449672093675352, -86.49700586479132 3.406370823486129))",1994,0.13497177525650547,0.8252754583280284,0.0,0.0,0.0004091653027823241,0.5
456,"POLYGON ((-87.09700586479134 3.406370823486129, -87.12200586479133 3.363069553296907, -87.17200586479134 3.363069553296907, -87.19700586479134 3.406370823486129, -87.17200586479134 3.449672093675352, -87.12200586479133 3.449672093675352, -87.09700586479134 3.406370823486129))",1566,0.13301331776575273,0.8217966372322978,0.0,0.0,0.0004091653027823241,0.6
457,"POLYGON ((-89.19700586479142 3.406370823486129, -89.22200586479141 3.363069553296907, -89.27200586479142 3.363069553296907, -89.29700586479142 3.406370823486129, -89.27200586479142 3.449672093675352, -89.22200586479141 3.449672093675352, -89.19700586479142 3.406370823486129))",68,0.12397457913522515,0.7963475753427793,1.0,0.862708719851577,0.0008183306055646482,0.6
458,"POLYGON ((-86.94700586479134 3.406370823486129, -86.97200586479133 3.363069553296907, -87.02200586479134 3.363069553296907, -87.04700586479133 3.406370823486129, -87.02200586479134 3.449672093675352, -86.97200586479133 3.449672093675352, -86.94700586479134 3.406370823486129))",1673,0.13301331776575273,0.8217966372322978,-0.0,0.0,0.0004091653027823241,0.6
459,"POLYGON ((-87.69700586479136 3.406370823486129, -87.72200586479136 3.363069553296907, -87.77200586479137 3.363069553296907, -87.79700586479136 3.406370823486129, -87.77200586479137 3.449672093675352, -87.72200586479136 3.449672093675352, -87.69700586479136 3.406370823486129))",1138,0.12963590360790467,0.7969149217096672,0.0,0.0,0.0004091653027823241,0.5
460,"POLYGON ((-86.79700586479133 3.406370823486129, -86.82200586479132 3.363069553296907, -86.87200586479133 3.363069553296907, -86.89700586479132 3.406370823486129, -86.87200586479133 3.449672093675352, -86.82200586479132 3.449672093675352, -86.79700586479133 3.406370823486129))",1780,0.13301331776575273,0.8217966372322978,0.0,0.0,0.0004091653027823241,0.6
461,"POLYGON ((-88.29700586479139 3.406370823486129, -88.32200586479138 3.363069553296907, -88.37200586479139 3.363069553296907, -88.39700586479138 3.406370823486129, -88.37200586479139 3.449672093675352, -88.32200586479138 3.449672093675352, -88.29700586479139 3.406370823486129))",710,0.12777844338382938,0.7967972838181294,0.0,0.0,0.0004091653027823241,0.5
462,"POLYGON ((-87.24700586479135 3.406370823486129, -87.27200586479134 3.363069553296907, -87.32200586479135 3.363069553296907, -87.34700586479134 3.406370823486129, -87.32200586479135 3.449672093675352, -87.27200586479134 3.449672093675352, -87.24700586479135 3.406370823486129))",1459,0.13164326899587037,0.821685435288627,-0.0,0.0,0.0004091653027823241,0.6
463,"POLYGON ((-86.64700586479132 3.406370823486129, -86.67200586479132 3.363069553296907, -86.72200586479133 3.363069553296907, -86.74700586479132 3.406370823486129, -86.72200586479133 3.449672093675352, -86.67200586479132 3.449672093675352, -86.64700586479132 3.406370823486129))",1887,0.13497177525650547,0.8252754583280284,0.0,0.0,0.0004091653027823241,0.6
464,"POLYGON ((-87.99700586479138 3.406370823486129, -88.02200586479137 3.363069553296907, -88.07200586479138 3.363069553296907, -88.09700586479137 3.406370823486129, -88.07200586479138 3.449672093675352, -88.02200586479137 3.449672093675352, -87.99700586479138 3.406370823486129))",924,0.12812548329564852,0.8004539628877012,0.0,0.0,0.004909983633387889,0.6
465,"POLYGON ((-89.04700586479142 3.406370823486129, -89.07200586479141 3.363069553296907, -89.12200586479142 3.363069553296907, -89.14700586479141 3.406370823486129, -89.12200586479142 3.449672093675352, -89.07200586479141 3.449672093675352, -89.04700586479142 3.406370823486129))",175,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.5
466,"POLYGON ((-88.7470058647914 3.406370823486129, -88.7720058647914 3.363069553296907, -88.82200586479141 3.363069553296907, -88.8470058647914 3.406370823486129, -88.82200586479141 3.449672093675352, -88.7720058647914 3.449672093675352, -88.7470058647914 3.406370823486129))",389,0.1259248776922441,0.7965916773888441,0.0,0.0,0.0004091653027823241,0.5
467,"POLYGON ((-86.34700586479131 3.406370823486129, -86.3720058647913 3.363069553296907, -86.42200586479132 3.363069553296907, -86.44700586479131 3.406370823486129, -86.42200586479132 3.449672093675352, -86.3720058647913 3.449672093675352, -86.34700586479131 3.406370823486129))",2101,0.13432571313383665,0.7911469940778408,0.0,0.0,0.0004091653027823241,0.5
468,"POLYGON ((-86.0470058647913 3.406370823486129, -86.07200586479129 3.363069553296907, -86.1220058647913 3.363069553296907, -86.1470058647913 3.406370823486129, -86.1220058647913 3.449672093675352, -86.07200586479129 3.449672093675352, -86.0470058647913 3.406370823486129))",2315,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.5
469,"POLYGON ((-88.89700586479141 3.406370823486129, -88.9220058647914 3.363069553296907, -88.97200586479141 3.363069553296907, -88.9970058647914 3.406370823486129, -88.97200586479141 3.449672093675352, -88.9220058647914 3.449672093675352, -88.89700586479141 3.406370823486129))",282,0.124693104983625,0.7964382645233498,0.0,0.0,0.0004091653027823241,0.5
470,"POLYGON ((-88.44700586479139 3.406370823486129, -88.47200586479138 3.363069553296907, -88.5220058647914 3.363069553296907, -88.54700586479139 3.406370823486129, -88.5220058647914 3.449672093675352, -88.47200586479138 3.449672093675352, -88.44700586479139 3.406370823486129))",603,0.1273437998144237,0.7967512729638915,0.0,0.0,0.0004091653027823241,0.6
471,"POLYGON ((-87.39700586479135 3.406370823486129, -87.42200586479134 3.363069553296907, -87.47200586479136 3.363069553296907, -87.49700586479135 3.406370823486129, -87.47200586479136 3.449672093675352, -87.42200586479134 3.449672093675352, -87.39700586479135 3.406370823486129))",1352,0.13023190957771205,0.822988220291766,0.0,0.0,0.0004091653027823241,0.5
472,"POLYGON ((-87.84700586479137 3.406370823486129, -87.87200586479136 3.363069553296907, -87.92200586479137 3.363069553296907, -87.94700586479136 3.406370823486129, -87.92200586479137 3.449672093675352, -87.87200586479136 3.449672093675352, -87.84700586479137 3.406370823486129))",1031,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0004091653027823241,0.5
473,"POLYGON ((-86.03349600032966 3.40637082348613, -86.0470058647913 3.40637082348613, -86.07200586479129 3.449672093675352, -86.0470058647913 3.492973363864574, -86.03345521534882 3.492973363864574, -86.03347854567535 3.443433913232419, -86.0334871558761 3.425151073752318, -86.03349600032966 3.40637082348613))",2369,0.13286042133207332,0.7910807565114393,0.0,0.0,0.0004091653027823241,0.5
474,"POLYGON ((-87.32200586479135 3.449672093675352, -87.34700586479134 3.406370823486129, -87.39700586479135 3.40637082348613, -87.42200586479134 3.449672093675352, -87.39700586479135 3.492973363864574, -87.34700586479134 3.492973363864574, -87.32200586479135 3.449672093675352))",1406,0.13204812090625165,0.8217145826328281,0.0,0.0,0.0004091653027823241,0.6
475,"POLYGON ((-88.82200586479141 3.449672093675352, -88.8470058647914 3.406370823486129, -88.89700586479141 3.40637082348613, -88.9220058647914 3.449672093675352, -88.89700586479141 3.492973363864574, -88.8470058647914 3.492973363864574, -88.82200586479141 3.449672093675352))",336,0.1259248776922441,0.7965916773888441,-0.0,0.0,0.0004091653027823241,0.6
476,"POLYGON ((-86.27200586479131 3.449672093675352, -86.2970058647913 3.406370823486129, -86.34700586479131 3.40637082348613, -86.3720058647913 3.449672093675352, -86.34700586479131 3.492973363864574, -86.2970058647913 3.492973363864574, -86.27200586479131 3.449672093675352))",2155,0.134918024054133,0.8252299373571964,0.0,0.0,0.0004091653027823241,0.5
477,"POLYGON ((-88.37200586479139 3.449672093675352, -88.39700586479138 3.406370823486129, -88.44700586479139 3.40637082348613, -88.47200586479138 3.449672093675352, -88.44700586479139 3.492973363864574, -88.39700586479138 3.492973363864574, -88.37200586479139 3.449672093675352))",657,0.1273437998144237,0.7967512729638915,0.0,0.0,0.0004091653027823241,0.6
478,"POLYGON ((-87.92200586479137 3.449672093675352, -87.94700586479136 3.406370823486129, -87.99700586479138 3.40637082348613, -88.02200586479137 3.449672093675352, -87.99700586479138 3.492973363864574, -87.94700586479136 3.492973363864574, -87.92200586479137 3.449672093675352))",978,0.1281706118061413,0.7968486841432656,0.0,0.0,0.0004091653027823241,0.6
479,"POLYGON ((-88.07200586479138 3.449672093675352, -88.09700586479137 3.406370823486129, -88.14700586479138 3.40637082348613, -88.17200586479137 3.449672093675352, -88.14700586479138 3.492973363864574, -88.09700586479137 3.492973363864574, -88.07200586479138 3.449672093675352))",871,0.12812548329564852,0.8004539628877012,0.0,0.0,0.0004091653027823241,0.6
480,"POLYGON ((-87.47200586479136 3.449672093675352, -87.49700586479135 3.406370823486129, -87.54700586479136 3.40637082348613, -87.57200586479135 3.449672093675352, -87.54700586479136 3.492973363864574, -87.49700586479135 3.492973363864574, -87.47200586479136 3.449672093675352))",1299,0.1306525421197796,0.7981421565660326,0.0,0.0,0.0004091653027823241,0.5
481,"POLYGON ((-87.17200586479134 3.449672093675352, -87.19700586479134 3.406370823486129, -87.24700586479135 3.40637082348613, -87.27200586479134 3.449672093675352, -87.24700586479135 3.492973363864574, -87.19700586479134 3.492973363864574, -87.17200586479134 3.449672093675352))",1513,0.1323842637415003,0.8217548325829311,0.0,0.0,0.0004091653027823241,0.6
482,"POLYGON ((-89.12200586479142 3.449672093675352, -89.14700586479141 3.406370823486129, -89.19700586479142 3.40637082348613, -89.22200586479141 3.449672093675352, -89.19700586479142 3.492973363864574, -89.14700586479141 3.492973363864574, -89.12200586479142 3.449672093675352))",122,0.12397457913522515,0.7963475753427793,0.0,0.0,0.0004091653027823241,0.6
